id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,Default 3D View,Revit,View,"Opens the project's orthographic 3D view, creating it if it does not yet exist. The everyday working view for orbiting the whole model — pair it with Section Box to focus on one part.",,,beginner,views|3d,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Camera,Revit,View,"Places a perspective camera in plan by picking an eye point and target, creating a new perspective view. The tool for client-facing eye-level images and quick interior checks at true human height.",,,beginner,views|3d|perspective,visualise|create,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Walkthrough,Revit,View,"Creates an animated camera path through the model by placing keyframes in plan, exportable as video. Useful for early massing and circulation fly-throughs without leaving Revit.",,,intermediate,views|3d|animation,visualise|create,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Section,Revit,View,"Draws a section line in plan or elevation and generates the corresponding live section view, with a draggable depth. Sections are views of the same model, so every design change appears in them instantly.",,,beginner,views|sections|documentation,create|document,view,cut|navigate,,,https://www.autodesk.com/shortcuts/revit
,Callout,Revit,View,"Draws a callout bubble around part of a view and creates a new, larger-scale view of just that region, with the reference tag linking to its sheet. The standard route from general arrangement into detail.",,,beginner,views|detailing|documentation,create|document,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Elevation,Revit,View,"Places an elevation marker in plan whose arrows each generate a live elevation view. Used for building facades and, with interior markers, for room-by-room internal elevations.",,,beginner,views|elevations|documentation,create|document,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Plan Views,Revit,View,"Creates a new floor plan, ceiling plan, area plan or structural plan for a chosen level. Use it to add working or presentation plans for levels that already exist without duplicating an existing view.",,,beginner,views|plans,create,view,,,,https://www.autodesk.com/shortcuts/revit
,Reflected Ceiling Plan,Revit,View,"Creates a plan viewed upward at the ceiling, mirrored as if reflected, for lighting and ceiling layouts. Ceiling-hosted elements placed here land correctly on the ceilings modelled below the level above.",,,beginner,views|plans|ceilings,create|document,view,,,,https://www.autodesk.com/shortcuts/revit
,Area Plan,Revit,View,"Creates a plan dedicated to an area scheme, where area boundaries and area elements live. Each measurement convention — gross, net, lettable — gets its own scheme and its own plans.",,,intermediate,views|plans|measurement,create|analyse,view,measure,,,https://www.autodesk.com/shortcuts/revit
,Drafting View,Revit,View,"Creates a blank 2D view with no model behind it, for typical details, standard notes and imported legacy details. Because nothing is live, use it only for content that genuinely does not depend on the model.",,,beginner,views|drafting|detailing,create|document,view,,,,https://www.autodesk.com/shortcuts/revit
,Duplicate View,Revit,View,"Copies a view as a plain duplicate, with detailing (annotation comes too) or as a dependent (a cropped child sharing the parent's annotation). The standard way to spin working views off issued drawings so mark-ups never pollute sheets.",,,beginner,views|organisation,create|organise,view,copy,,,https://www.autodesk.com/shortcuts/revit
,Legend,Revit,View,"Creates a legend view where symbolic representations of types — wall build-ups, door types, symbols — are assembled with notes. Uniquely, one legend can be placed on many sheets, making it ideal for standard keys.",,,intermediate,views|legends|documentation,create|document,view,,,,https://www.autodesk.com/shortcuts/revit
,Schedule/Quantities,Revit,View,"Builds a live tabular view of any category — doors, rooms, walls — with chosen fields, filters, sorting and totals. Schedules are two-way: edit a value in the table and the model changes, which makes them powerful auditing tools.",,,intermediate,schedules|data|documentation,document|analyse|create,view,measure,,,https://www.autodesk.com/shortcuts/revit
,Sheet,Revit,View,"Creates a new drawing sheet from a title block family, ready to receive views, schedules and legends. Sheet number and name feed the title block and the project's drawing list automatically.",,,beginner,sheets|documentation|publishing,create|document|organise,layout,,,,https://www.autodesk.com/shortcuts/revit
,Place View,Revit,View,"Drops a view onto the open sheet as a viewport, complete with its title and scale. Each model view can sit on only one sheet, so duplicate the view first if the same content is needed twice.",,,beginner,sheets|viewports|documentation,document|organise,layout|view,,,,https://www.autodesk.com/shortcuts/revit
,Guide Grid,Revit,View,Overlays an alignment grid on sheets so viewports land in the same position from sheet to sheet. Use one shared guide grid across a plan series to stop drawings jumping when flicked through.,,,intermediate,sheets|alignment,organise|document,layout,,,,https://www.autodesk.com/shortcuts/revit
,Revisions,Revit,View,"Manages the project revision sequence — numbering, descriptions, dates and issued status — that revision clouds and title blocks report. Set the scheme up before first issue so the audit trail is clean from day one.",,,intermediate,revisions|issue-management|sheets,organise|document,layout,,,,https://www.autodesk.com/shortcuts/revit
,Scope Box,Revit,View,"Creates a named 3D box that controls the extents of datums and the crop of views assigned to it. On large or multi-wing buildings, scope boxes keep grids, levels and view crops consistent across dozens of views at once.",,,advanced,views|datums|organisation,organise,view,,,,https://www.autodesk.com/shortcuts/revit
,View Template,Revit,View,"Applies a saved bundle of view settings — scale, visibility, filters, graphics — to views, either once or as a locked assignment. The backbone of consistent drawing output: set standards in the template, not view by view.",,,advanced,views|standards|graphics,organise|visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Tile Views,Revit,View,"Arranges all open views side by side so you can drag between them and watch a change land in plan, section and 3D simultaneously. Pair with Close Inactive Views first, or you will tile every view you have ever opened.",WT,,beginner,windows|workspace,organise|visualise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Tab Views,Revit,View,Returns tiled views to a single tabbed window arrangement. The everyday counterpart to Tile Views when the comparison session is over.,TW,,beginner,windows|workspace,organise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Close Inactive Views,Revit,View,Closes every open view except the active one (and one per other open project). Run it periodically — dozens of open views quietly drag performance down on big models.,,,beginner,windows|performance|workspace,organise,view,,,,https://www.autodesk.com/shortcuts/revit
,Hide Element (Temporary),Revit,View,"Temporarily hides the selected elements in the current view, marked by a cyan border until reset. Ideal for getting clutter out of the way mid-task without touching permanent visibility settings.",HH,,beginner,visibility|views|temporary,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Isolate Element (Temporary),Revit,View,"Temporarily hides everything except the selected elements, perfect for working on one system in a dense view. The isolation lasts until reset or the view is closed — it never affects printing once reset.",HI,,beginner,visibility|views|temporary,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Hide Category (Temporary),Revit,View,Temporarily hides the whole category of the selected element — pick one tag and all tags vanish. Quicker than opening Visibility/Graphics for a momentary declutter.,HC,,beginner,visibility|views|temporary,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Isolate Category (Temporary),Revit,View,"Temporarily shows only the categories of the selected elements, hiding all others. Useful for auditing a single category — every room, every column — without building a filter.",IC,,beginner,visibility|views|temporary,visualise|analyse,view,,,,https://www.autodesk.com/shortcuts/revit
,Reset Temporary Hide/Isolate,Revit,View,"Clears all temporary hide and isolate states in the view, removing the cyan border. Run it before printing or issuing — temporary states are per-session and easy to forget about.",HR,,beginner,visibility|views|temporary,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Hide in View,Revit,View,Permanently hides the selected elements in the current view until deliberately unhidden. Use it for genuine per-view decisions — and Reveal Hidden Elements to find things again when a drawing looks mysteriously empty.,EH,,beginner,visibility|views,visualise|document,view,,,,https://www.autodesk.com/shortcuts/revit
,Hide Category in View,Revit,View,"Permanently switches off the selected element's whole category in this view, equivalent to unticking it in Visibility/Graphics. Handy for one-off views; use templates when many views need the same treatment.",VH,,beginner,visibility|views,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Unhide Element,Revit,View,"Restores a permanently hidden element to visibility, used while Reveal Hidden Elements mode is active. The partner command VU does the same for whole categories.",EU,,beginner,visibility|views,visualise,view,,,,https://www.autodesk.com/shortcuts/revit
,Reveal Hidden Elements,Revit,View,Toggles a mode that shows everything hidden in the view in magenta so it can be selected and unhidden. The go-to diagnostic when content you know exists refuses to appear in a view.,RH,,beginner,visibility|views|diagnostics,visualise|analyse,view,,,,https://www.autodesk.com/shortcuts/revit
,Section Box,Revit,Properties,"Crops a 3D view to a resizable box, slicing the model open to expose interiors and junctions. Enable it in the 3D view's properties, then drag the arrows — invaluable for design reviews and detail investigation.",,,intermediate,views|3d|sectioning,visualise|analyse,view,cut|navigate,,,https://www.autodesk.com/shortcuts/revit
,Crop View,Revit,Properties,"Limits a view to a rectangular (or sketch-edited) boundary, with a separate annotation crop for text and tags. Turn the crop region on to frame exactly what a sheet should show and nothing more.",,,beginner,views|cropping,visualise|document,view,,,,https://www.autodesk.com/shortcuts/revit
,View Range,Revit,Properties,"Defines the horizontal slice a plan view cuts through — cut plane, top, bottom and view depth. The usual suspect when something on a level refuses to show: check whether it falls outside the range before anything else.",,,advanced,views|plans|settings,visualise|organise,view,,,,https://www.autodesk.com/shortcuts/revit
,Zoom in Region,Revit,View,"Zooms into a rectangular region you drag on screen. One of a family of zoom shortcuts worth learning early, alongside scroll-wheel zoom and pan.",ZR,,beginner,navigation|zoom,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Zoom to Fit,Revit,View,Zooms the active view out to show everything it contains. The quick recovery move when you have lost your bearings deep in a detail.,ZF,,beginner,navigation|zoom,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Zoom All to Fit,Revit,View,"Zooms every open view to fit its contents at once, most useful straight after tiling views for a comparison session. Saves fitting each tile by hand.",ZA,,beginner,navigation|zoom,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/revit
,Materials,Revit,Manage,"Opens the material browser where appearance, graphics, identity and physical assets are defined and assigned. Materials drive hatching, rendering and schedules alike, so curate a tidy library rather than duplicating on the fly.",,,intermediate,materials|settings|library,organise|visualise,,,,,https://www.autodesk.com/shortcuts/revit
,Object Styles,Revit,Manage,"Sets the project-wide default line weights, colours and patterns for every category and subcategory. This is the base graphics standard that Visibility/Graphics then overrides per view — get it right once, in the template.",,,advanced,graphics|standards|settings,organise|visualise,,,,,https://www.autodesk.com/shortcuts/revit
,Project Units,Revit,Manage,"Sets display units, rounding and symbols for length, area, angle and every other measured quantity. Display only — the database stays exact — but wrong rounding on issued drawings is an avoidable embarrassment.",UN,,beginner,settings|units|standards,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Project Information,Revit,Manage,"Edits project-wide data — client, project name, number, address — that title blocks read automatically. Fill it in at project setup so every sheet is labelled from one source of truth.",,,beginner,settings|data|sheets,organise|document,,,,,https://www.autodesk.com/shortcuts/revit
,Project Parameters,Revit,Manage,"Adds custom parameters to chosen categories across the whole project — a fire rating on doors, a room finish code. Project parameters schedule but cannot appear in tags; use shared parameters when tagging is needed.",,,advanced,parameters|data|bim-management,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Shared Parameters,Revit,Manage,"Manages the external text file of parameter definitions shared between families, projects and offices. The mechanism behind taggable, schedulable custom data — guard the file carefully, as its GUIDs are what make parameters match.",,,advanced,parameters|data|bim-management|standards,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Global Parameters,Revit,Manage,"Defines project-level values that can drive dimensions and element parameters — a standard corridor width, a typical sill height. Change the value once and every constrained dimension follows, like family parameters at project scale.",,,advanced,parameters|constraints|bim-management,organise|edit,,,,,https://www.autodesk.com/shortcuts/revit
,Transfer Project Standards,Revit,Manage,"Copies system settings — wall types, line styles, materials, fill patterns, view templates — from another open project into this one. The clean way to pull office standards or a colleague's types across without copy-pasting elements.",,,intermediate,standards|bim-management|productivity,organise,,copy,,,https://www.autodesk.com/shortcuts/revit
,Purge Unused,Revit,Manage,"Removes families, types and styles that nothing in the project references, shrinking file size and decluttering type selectors. Run it several times in a row — purging one item often orphans another.",,,intermediate,maintenance|performance|bim-management,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Phases,Revit,Manage,"Defines the project's time stages — existing, demolition, proposed — and the graphic overrides each phase filter applies. Every element and view carries phase settings, which is how one model produces existing, demo and proposed drawings.",,,advanced,phasing|retrofit|bim-management,organise|document,,,,,https://www.autodesk.com/shortcuts/revit
,Design Options,Revit,Manage,"Maintains alternative design schemes inside one model — two entrance layouts, three facade studies — each shown in its own views. Accept the chosen option to merge it into the main model and discard the rest.",,,advanced,options|design-studies|bim-management,organise|create,,,,,https://www.autodesk.com/shortcuts/revit
,Worksets,Revit,Collaborate,"Divides a workshared model into named chunks — shell, interiors, links — that users can own and views can filter. Beyond multi-user editing, worksets are a powerful visibility and performance lever on large models.",,,advanced,worksharing|collaboration|bim-management,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Synchronize with Central,Revit,Collaborate,"Publishes your local changes to the central model and pulls everyone else's down, releasing borrowed elements as it goes. Sync regularly with a comment — long gaps between syncs make conflicts and lost work far more likely.",,,intermediate,worksharing|collaboration,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Collaborate,Revit,Collaborate,"Enables worksharing on a model, either on a network as a central file or in the cloud for Revit Cloud Worksharing. The one-way door into multi-user working — agree workset structure before flicking the switch.",,,advanced,worksharing|collaboration|setup,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Copy/Monitor,Revit,Collaborate,"Copies grids, levels or columns from a linked model and keeps watching them, flagging a coordination alert whenever the original moves. The formal handshake for shared datums between architect and engineer.",,,advanced,coordination|links|collaboration,organise|analyse,,copy,,,https://www.autodesk.com/shortcuts/revit
,Interference Check,Revit,Collaborate,"Runs a clash test between chosen categories, in the model or against a link, and reports overlapping pairs. A useful in-Revit first pass before dedicated clash tools like Navisworks take over.",,,intermediate,coordination|clash-detection|qa,analyse,,measure,,,https://www.autodesk.com/shortcuts/revit
,Path of Travel,Revit,Analyze,"Calculates the shortest route between two points in plan, dodging modelled obstacles, and draws it with its length. Built for escape-distance and circulation checks that update as the plan changes.",,,intermediate,analysis|circulation|fire-escape,analyse|document,curve|annotation,measure,,,https://www.autodesk.com/shortcuts/revit
,Extrusion,Revit,Family Editor,"Creates solid geometry in a family by pushing a sketched profile straight out to a depth. The first form tool to learn — most joinery, casework and simple components are little more than well-parameterised extrusions.",,,intermediate,family-editor|forms|modelling,create,solid,thicken,,,https://www.autodesk.com/shortcuts/revit
,Blend,Revit,Family Editor,"Creates a solid that morphs between two different profiles, a base and a top, over its height. Use it for tapering forms — hoppers, plinths, transitional fittings — that a single-profile extrusion cannot make.",,,intermediate,family-editor|forms|modelling,create,solid,,,,https://www.autodesk.com/shortcuts/revit
,Revolve,Revit,Family Editor,"Spins a sketched profile around an axis to create a solid of revolution — balusters, domes, columns, bowls. Sketch the profile and axis on the same work plane, then set the sweep angle.",,,intermediate,family-editor|forms|modelling,create,solid,rotate,,,https://www.autodesk.com/shortcuts/revit
,Sweep,Revit,Family Editor,"Runs a profile along a sketched or picked path to form a solid — skirtings, handrails, gutters, cornices. Keep the profile sketch simple and the path clean; tight bends smaller than the profile will fail.",,,intermediate,family-editor|forms|modelling,create,solid,,,,https://www.autodesk.com/shortcuts/revit
,Swept Blend,Revit,Family Editor,"Sweeps along a path while morphing between two end profiles, combining sweep and blend in one form. The tool for tapering rails, transitions and sculptural mouldings.",,,advanced,family-editor|forms|modelling,create,solid,,,,https://www.autodesk.com/shortcuts/revit
,Void Forms,Revit,Family Editor,"Creates negative geometry — void extrusions, blends, revolves, sweeps — that carves material away from solid forms. The standard way to cut rebates, holes and recesses in family geometry, paired with Cut Geometry in the project.",,,advanced,family-editor|forms|openings,create|edit,solid,cut,,,https://www.autodesk.com/shortcuts/revit
,Reference Line,Revit,Family Editor,"Draws a finite construction line with its own work planes, used to drive angular behaviour in families — an adjustable lamp arm, a flip-up seat. Unlike reference planes, reference lines rotate cleanly, making them the skeleton for moving parts.",,,advanced,family-editor|construction-geometry|parametrics,create|organise,curve,rotate,,,https://www.autodesk.com/shortcuts/revit
,Family Types,Revit,Family Editor,"Opens the dialog where a family's parameters and named types are defined, with values and formulas per type. This is where flexing happens — change values here to test that the geometry behaves before loading into a project.",,,advanced,family-editor|parameters|types,organise|edit,,,,,https://www.autodesk.com/shortcuts/revit
,Family Category and Parameters,Revit,Family Editor,"Assigns the family to a Revit category and sets behaviours like work-plane-based or shared. Category choice controls tagging, scheduling and visibility for every future instance, so decide it before modelling, not after.",,,advanced,family-editor|categories|setup,organise,,,,,https://www.autodesk.com/shortcuts/revit
,Load into Project,Revit,Family Editor,"Pushes the family you are editing straight into an open project, offering to overwrite the existing version and its parameter values. The tight edit-load-test loop that makes family development fast.",,,beginner,family-editor|workflow,organise|create,,,,,https://www.autodesk.com/shortcuts/revit
,New Family,Revit,Family Editor,"Starts a new loadable family from a category template — the template choice fixes hosting behaviour and category, so pick deliberately. Generic Model templates are the flexible fallback when no specific template fits.",,,intermediate,family-editor|setup|content,create,,,,,https://www.autodesk.com/shortcuts/revit
,Edit Family,Revit,Modify,"Opens the selected instance's family in the Family Editor for modification. Combined with Load into Project, this is the round trip for fixing content without hunting for the source RFA on disk.",,,intermediate,family-editor|families|workflow,edit,,,,,https://www.autodesk.com/shortcuts/revit
,Properties,Revit,Properties,"Toggles the Properties palette showing instance parameters of the selection, or the active view when nothing is selected. Keep it docked permanently — view properties in particular are edited here constantly.",PP,,beginner,palettes|parameters|interface,edit|organise,,,,,https://www.autodesk.com/shortcuts/revit
,Type Properties,Revit,Properties,"Opens the parameters shared by every instance of the selected type — wall build-ups, frame materials, panel sizes. Edits here change all instances at once, so duplicate the type first when only some should change.",,,intermediate,parameters|types,edit|organise,,,,,https://www.autodesk.com/shortcuts/revit
,Project Browser,Revit,Project Browser,"The tree of every view, legend, schedule, sheet, family and group in the project — double-click to open, right-click to duplicate, rename or delete. Customise its sorting and filtering on large jobs to keep hundreds of views navigable.",,,beginner,palettes|navigation|organisation,organise,view|layout,navigate,,,https://www.autodesk.com/shortcuts/revit
,Keyboard Shortcuts,Revit,View,"Opens the dialog for viewing, assigning and exporting keyboard shortcuts for almost any command. Ten minutes personalising shortcuts for your most-used tools pays back daily.",KS,,beginner,interface|productivity|customisation,organise,,,,,https://www.autodesk.com/shortcuts/revit
