id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,Duplicate Data,Grasshopper,Sets — Sequence,"Copies a list a set number of times, either as whole-list repetitions or with items repeated in place. Useful for matching list lengths before pairwise operations.",,Native,beginner,sets|sequence|duplicate|list,organise,,copy,,,https://grasshopperdocs.com/components/grasshoppersets/duplicateData.html
,Edge Surface,Grasshopper,Surface — Freeform,"Creates a surface from two, three or four edge curves. A quick, predictable patch when you already have the boundary in place.",,Native,beginner,surface|freeform|edges|patch,create,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/edgeSurface.html
,Ellipse,Grasshopper,Curve — Primitive,"Creates an ellipse on a plane from two radii. Use it for oval plans, arches and stadium-like geometries.",,Native,beginner,curve|ellipse|primitive,create,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/ellipse.html
,End Points,Grasshopper,Curve — Analysis,"Outputs the start and end points of a curve. Use it to anchor connections, label extents or test whether curves join tip to tip.",,Native,beginner,curve|analysis|endpoints,analyse,curve|point,,,,https://grasshopperdocs.com/components/grasshoppercurve/endPoints.html
,Entwine,Grasshopper,Sets — Tree,"Combines several inputs into one tree, giving each source its own branch. Use it to bundle related streams — say options A, B and C — so they travel together through the definition.",,Native,intermediate,sets|tree|data tree|combine,organise,,join,,,https://grasshopperdocs.com/components/grasshoppersets/entwine.html
,Equality,Grasshopper,Maths — Operators,Compares two values and outputs True where they are equal and False where they differ. Combine it with Cull Pattern or Dispatch to filter data by matching values.,,Native,beginner,maths|operators|logic|comparison,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/equality.html
,Evaluate Curve,Grasshopper,Curve — Analysis,"Returns the point, tangent and angle at a given parameter along a curve. Reparameterise the input so 0–1 maps to the whole curve, then use it to find any fractional position.",,Native,beginner,curve|analysis|parameter|evaluation,analyse,curve|point,measure,,,https://grasshopperdocs.com/components/grasshoppercurve/evaluateCurve.html
,Evaluate Surface,Grasshopper,Surface — Analysis,"Returns the point, normal and frame at a UV coordinate on a surface. Reparameterise the surface so UV runs 0–1, then use it to place objects anywhere on a skin with correct orientation.",,Native,intermediate,surface|analysis|uv|normal|evaluation,analyse,surface|point,measure,,,https://grasshopperdocs.com/components/grasshoppersurface/evaluateSurface.html
,Explode,Grasshopper,Curve — Util,"Breaks a curve into its segments at kinks and knots, outputting the pieces and their vertices. Use it to treat each edge of a rectangle or polyline separately.",,Native,beginner,curve|util|segments|explode,edit,curve|point,split,,,https://grasshopperdocs.com/components/grasshoppercurve/explode.html
,Explode Tree,Grasshopper,Sets — Tree,"Splits a tree into separate outputs, one per branch, so each can be wired independently. Right-click to match outputs to the current branch count. The canvas nickname is BANG!.",,Native,intermediate,sets|tree|data tree|split,organise,,split,,,https://grasshopperdocs.com/components/grasshoppersets/explodeTree.html
,Expression,Grasshopper,Maths — Script,"Evaluates a written formula over one or more input variables, supporting arithmetic, conditionals and a library of functions. Use it to collapse several operator components into a single legible expression.",,Native,intermediate,maths|expression|formula|parametric,analyse|edit,,,,,https://grasshopperdocs.com/components/grasshopperparams/expression.html
,Extend Curve,Grasshopper,Curve — Util,"Lengthens a curve at either end by set distances, with line, arc or smooth extension styles. Use it to guarantee overlaps before trims and intersections.",,Native,intermediate,curve|util|extend,edit,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/extendCurve.html
,Extrude,Grasshopper,Surface — Freeform,"Extrudes a curve or surface along a vector, turning profiles into walls and surfaces into solids. With a Unit Z vector it is the quickest route from plan to massing.",,Native,beginner,surface|freeform|extrusion|massing,create,curve|surface|solid,thicken,,,https://grasshopperdocs.com/components/grasshoppersurface/extrude.html
,Face Normals,Grasshopper,Mesh — Analysis,"Evaluates the centre point and normal vector of every mesh face. Use the normals for orientation-based analysis such as sun exposure, or to place components on each face.",,Native,intermediate,mesh|analysis|normals|faces,analyse,mesh|point,measure,,,https://grasshopperdocs.com/components/grasshoppermesh/faceNormals.html
,Fillet,Grasshopper,Curve — Util,"Rounds the corners of a curve with arcs of a given radius. Use it to soften polyline corners for paths, slabs or extrusion profiles.",,Native,beginner,curve|util|fillet|corners,edit,curve,smooth,,,https://grasshopperdocs.com/components/grasshoppercurve/fillet.html
,Flatten Tree,Grasshopper,Sets — Tree,Collapses a data tree of any depth into a single flat list. Use it when branch structure no longer matters — for example before counting or sorting everything together.,,Native,intermediate,sets|tree|data tree|flatten,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/flattenTree.html
,Flip Curve,Grasshopper,Curve — Util,"Reverses a curve's direction, optionally matching it to a guide curve. Consistent direction matters for lofts, offsets and frames, and this is the fix when they misbehave.",,Native,beginner,curve|util|direction|reverse,edit,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/flipCurve.html
,Flip Matrix,Grasshopper,Sets — Tree,"Swaps rows and columns in a tree whose branches form a grid, so items grouped by row become grouped by column. Essential for panelling workflows where you need to switch between U-direction and V-direction lists.",,Native,intermediate,sets|tree|data tree|matrix|grid,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/flipMatrix.html
,Flow,Grasshopper,Transform — Morph,"Bends geometry from a base curve onto a target curve, stretching it along the new path. Use it to wrap a straight railing detail onto a curved edge.",,Native,advanced,transform|morph|curve|deformation,transform,curve|surface|solid|mesh,,,,https://grasshopperdocs.com/components/grasshoppertransform/flow.html
,Format,Grasshopper,Sets — Text,"Builds a string from a template with numbered placeholders filled by the inputs, including number formatting. Use it for tidy labels like level names with fixed decimal places.",,Native,intermediate,sets|text|string|template|label,organise|document,,annotate,,,https://grasshopperdocs.com/components/grasshoppersets/format.html
,Gate And,Grasshopper,Maths — Operators,Returns True only when both Boolean inputs are True. Use it to combine several conditions into one filter pattern.,,Native,intermediate,maths|operators|logic|boolean,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/gateAnd.html
,Gate Or,Grasshopper,Maths — Operators,Returns True when at least one of the two Boolean inputs is True. Useful for merging alternative pass conditions before culling or dispatching.,,Native,intermediate,maths|operators|logic|boolean,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/gateOr.html
,Geometry,Grasshopper,Params — Geometry,"A general-purpose container that accepts any geometry type — points, curves, surfaces, breps or meshes. Useful when a definition must handle mixed input without caring what kind it is.",,Native,beginner,params|parametric|container|data,organise,curve|surface|solid|mesh|point,,,,https://grasshopperdocs.com/components/geomgymifc/geometry.html
,Geometry Pipeline,Grasshopper,Params — Geometry,"Streams Rhino objects onto the canvas automatically by filtering on layer name, object name and type. Because it updates live as the model changes, it suits workflows where Rhino remains the master model.",,Native,intermediate,params|parametric|reference|live link,organise,curve|surface|mesh|point|layer,,,,https://grasshopperdocs.com/components/grasshopperparams/geometryPipeline.html
,Gradient,Grasshopper,Params — Input,Converts numbers within a domain into colours sampled along an editable colour ramp. It is the standard bridge between analysis results and coloured previews.,,Native,beginner,params|input|colour|visualisation,visualise,,,,,https://grasshopperdocs.com/components/grasshopperparams/gradient.html
,Graft Tree,Grasshopper,Sets — Tree,"Moves every item into its own branch, adding a level to the tree. Grafting changes how lists pair up between components, and is the usual fix when you need one-to-many matching.",,Native,intermediate,sets|tree|data tree|graft,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/graftTree.html
,Graph Mapper,Grasshopper,Params — Input,"Remaps a stream of numbers through an editable graph curve such as linear, bezier, sine or parabola. Use it to shape distributions — for example easing the spacing of floor heights or attractor falloff.",,Native,intermediate,params|input|remap|distribution,edit|transform,,,,,https://grasshopperdocs.com/components/grasshopperparams/graphMapper.html
,Hexagonal,Grasshopper,Vector — Grid,"Generates a honeycomb grid of hexagonal cells and their corner points. Popular for facade patterns, paving studies and cellular structures.",,Native,intermediate,vector|grid|hexagon|pattern,create,point|curve,array,,,https://grasshopperdocs.com/components/grasshoppervector/hexagonal.html
,Horizontal Frames,Grasshopper,Curve — Division,"Distributes planes along a curve that stay horizontal (world XY orientation) while following the curve. Use them where elements must remain level, such as treads along a helical stair.",,Native,intermediate,curve|division|frames|planes|horizontal,create|analyse,curve,array,,,https://grasshopperdocs.com/components/grasshoppercurve/horizontalFrames.html
,Insert Items,Grasshopper,Sets — List,"Inserts items into a list at specified indices, pushing later entries along. Use it to splice special elements into an otherwise regular sequence.",,Native,intermediate,sets|list|insert|edit,organise|edit,,,,,https://grasshopperdocs.com/components/grasshoppersets/insertItems.html
,Integer,Grasshopper,Params — Primitive,"A container for whole numbers. It rounds incoming values to integers, which makes it useful ahead of components that count items or index into lists.",,Native,beginner,params|parametric|data|number,organise,,,,,https://grasshopperdocs.com/components/geomgymifc/integer.html
,Interpolate,Grasshopper,Curve — Spline,"Draws a smooth curve that passes exactly through a list of points, with control over degree and periodicity. Use it when the curve must hit every point, such as tracing site contours.",,Native,beginner,curve|spline|smooth|through points,create,curve|point,smooth,,,https://grasshopperdocs.com/components/grasshoppercurve/interpolate.html
,Isotrim,Grasshopper,Surface — Util,"Extracts the rectangular portion of a surface defined by a UV domain. Combined with Divide Domain², it is the core of panelling: the skin is chopped into a grid of sub-surfaces.",,Native,intermediate,surface|util|subsurface|panelling|uv,edit,surface,split,,,https://grasshopperdocs.com/components/grasshoppersurface/isotrim.html
,Jitter,Grasshopper,Sets — Sequence,"Shuffles the order of a list by a controllable amount, from a slight nudge to a full random reshuffle, using a seed for repeatability. Use it to randomise assignment of colours, heights or types across elements.",,Native,intermediate,sets|sequence|random|shuffle,organise|edit,,,,,https://grasshopperdocs.com/components/grasshoppersets/jitter.html
,Join Curves,Grasshopper,Curve — Util,Merges curves whose ends touch into continuous curves. Run it after intersections or explosions to reassemble outlines before surfacing.,,Native,beginner,curve|util|join|continuity,edit,curve,join,,,https://grasshopperdocs.com/components/grasshoppercurve/joinCurves.html
,Larger Than,Grasshopper,Maths — Operators,"Tests whether the first value is greater than the second, outputting a Boolean for each pair. Use it to threshold analysis results before filtering geometry.",,Native,beginner,maths|operators|logic|comparison,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/largerThan.html
,Length,Grasshopper,Curve — Analysis,"Measures the length of a curve. Feed it into schedules, cost estimates or checks against maximum member lengths.",,Native,beginner,curve|analysis|measurement|length,analyse|document,curve,measure,,,https://grasshopperdocs.com/components/grasshoppercurve/length.html
,Line,Grasshopper,Curve — Primitive,"Creates a straight line between two points. The simplest curve component, used everywhere from structural axes to panel edges.",,Native,beginner,curve|line|primitive,create,curve|point,,,,https://grasshopperdocs.com/components/grasshoppercurve/line.html
,Line SDL,Grasshopper,Curve — Primitive,"Creates a line from a start point, a direction and a length. Use it when you know where a line begins and which way it should go, such as projecting sight lines or setting out mullions.",,Native,beginner,curve|line|primitive|direction,create,curve|point,,,,https://grasshopperdocs.com/components/grasshoppercurve/lineSDL.html
,Linear Array,Grasshopper,Transform — Array,"Copies geometry a set number of times along a direction vector. The quickest repeat tool for fencing, mullions and bays at even spacing.",,Native,beginner,transform|array|repeat|copies,transform|create,curve|surface|solid|mesh,array|copy,,,https://grasshopperdocs.com/components/grasshoppertransform/linearArray.html
,List Item,Grasshopper,Sets — List,"Retrieves the item at a given index from a list, with optional wrapping. Probably the most-used data component: it plucks a specific point, curve or value out of any collection.",,Native,beginner,sets|list|index|selection,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/listItem.html
,List Length,Grasshopper,Sets — List,"Reports how many items a list contains. Use it to drive counts elsewhere, or with a Panel as a quick sanity check while debugging data trees.",,Native,beginner,sets|list|count|inspect,analyse|organise,,measure,,,https://grasshopperdocs.com/components/grasshoppersets/listLength.html
,Loft,Grasshopper,Surface — Freeform,"Skins a surface through an ordered set of section curves, with options for tightness and closed lofts. The classic way to build hulls, towers and roofs from a family of profiles.",,Native,beginner,surface|freeform|loft|sections,create,curve|surface,join,,,https://grasshopperdocs.com/components/grasshoppersurface/loft.html
,Map to Surface,Grasshopper,Transform — Morph,Transfers curves drawn in a flat reference region onto a target surface's UV space. Ideal for laying out a 2D pattern and letting the surface carry it into 3D.,,Native,intermediate,transform|morph|mapping|pattern|uv,transform,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppertransform/mapToSurface.html
,Mass Addition,Grasshopper,Maths — Operators,Sums an entire list into a single total and also outputs the running (partial) sums. The partial results are especially useful for cumulative dimensions such as stacked floor levels.,,Native,beginner,maths|operators|sum|list,analyse,,measure,,,https://grasshopperdocs.com/components/grasshoppermaths/massAddition.html
,Maximum,Grasshopper,Maths — Util,"Returns the larger of two values, item by item. Use it to clamp results to a lower limit or to compare alternative measurements.",,Native,beginner,maths|util|comparison,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/maximum.html
,MD Slider,Grasshopper,Params — Input,"A two-dimensional slider that outputs a point in the unit square, effectively two coupled values at once. It is convenient for picking UV coordinates on a surface interactively.",,Native,intermediate,params|input|interactive|uv,create|edit,point,,,,https://grasshopperdocs.com/components/grasshopperparams/mDSlider.html
,Merge,Grasshopper,Sets — Tree,"Joins multiple data streams into one, appending matching branches in input order. Use it to bring parallel results back together, for instance recombining dispatched groups.",,Native,beginner,sets|tree|combine|list,organise,,join,,,https://grasshopperdocs.com/components/grasshoppersets/merge.html
,Mesh,Grasshopper,Params — Geometry,A container parameter for mesh geometry. Reference Rhino meshes or store meshes generated on the canvas before analysis or export.,,Native,beginner,params|parametric|container|data,organise,mesh,,,,https://grasshopperdocs.com/components/millipede/mesh.html
,Mesh Brep,Grasshopper,Mesh — Util,"Converts brep geometry into meshes using quality settings you control. Meshing is a prerequisite for many analysis, rendering and fabrication tools, and for all Weaverbird-style modelling.",,Native,beginner,mesh|conversion|brep|tessellation,edit|create,solid|surface|mesh,,,,https://grasshopperdocs.com/components/grasshoppermesh/meshBrep.html
,Mesh Join,Grasshopper,Mesh — Util,Combines multiple meshes into one mesh object. Join panels before welding or export so downstream tools treat them as a single body.,,Native,beginner,mesh|join|combine,edit,mesh,join,,,https://grasshopperdocs.com/components/grasshoppermesh/meshJoin.html
,Minimum,Grasshopper,Maths — Util,"Returns the smaller of two values, item by item. Combine with Maximum to clamp numbers into a safe range.",,Native,beginner,maths|util|comparison,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/minimum.html
,Mirror,Grasshopper,Transform — Euclidean,Reflects geometry across a plane. Use it for symmetrical plans and handed pairs of components.,,Native,beginner,transform|euclidean|reflection|symmetry,transform,curve|surface|solid|mesh|point,mirror,,,https://grasshopperdocs.com/components/grasshoppertransform/mirror.html
,Modulus,Grasshopper,Maths — Operators,"Returns the remainder after dividing the first input by the second. A staple for cyclic patterns, such as alternating every nth item in a facade grid.",,Native,intermediate,maths|operators|arithmetic|pattern,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/modulus.html
,Move,Grasshopper,Transform — Euclidean,"Translates geometry along a vector, outputting the moved geometry and the transform. Pair it with unit vectors and Series to copy elements at regular spacings.",,Native,beginner,transform|euclidean|translate|parametric,transform,curve|surface|solid|mesh|point,move,,,https://grasshopperdocs.com/components/grasshoppertransform/move.html
,Multiplication,Grasshopper,Maths — Operators,"Multiplies two values together. Commonly used to scale numeric lists, apply factors to distances, or combine sliders.",,Native,beginner,maths|operators|arithmetic,analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/multiplication.html
,Network Surface,Grasshopper,Surface — Freeform,"Builds a surface through a criss-crossing network of curves in two directions. It handles complex freeform patches that Loft cannot, provided the curves intersect cleanly.",,Native,advanced,surface|freeform|network|curves,create,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/networkSurface.html
,Number,Grasshopper,Params — Primitive,"A container for floating-point numbers. Use it to label numeric wires, set persistent values or collect results from calculations.",,Native,beginner,params|parametric|data|number,organise,,,,,https://www.grasshopper3d.com/
,Number Slider,Grasshopper,Params — Input,"An interactive slider that outputs a number within a user-defined range and precision. It is the primary way to drive a parametric model by hand, so almost every definition starts with one.",,Native,beginner,params|input|parametric|interactive,create|edit,,,,,https://grasshopperdocs.com/components/grasshopperparams/numberSlider.html
,Nurbs Curve,Grasshopper,Curve — Spline,"Builds a NURBS curve using the input points as control points, so the curve is guided by them but does not pass through them. It generally produces fairer curves than interpolation and suits freeform design work.",,Native,intermediate,curve|spline|nurbs|control points,create,curve|point,smooth,,,https://grasshopperdocs.com/components/grasshoppercurve/nurbsCurve.html
,Offset Curve,Grasshopper,Curve — Util,"Creates a parallel copy of a curve at a set distance on a chosen side, with corner style options. The basis of wall thicknesses, path edges and clearance zones.",,Native,beginner,curve|util|offset|parallel,edit|create,curve,offset,,,https://grasshopperdocs.com/components/grasshoppercurve/offsetCurve.html
,Offset Surface,Grasshopper,Surface — Util,"Creates a copy of a surface offset along its normals by a distance, optionally retrimmed. Use it to give skins depth, such as generating the inner face of a shell.",,Native,intermediate,surface|util|offset|thickness,edit|create,surface,offset|thicken,,,https://grasshopperdocs.com/components/grasshoppersurface/offsetSurface.html
,Orient,Grasshopper,Transform — Euclidean,"Remaps geometry from a source plane to a target plane in one step, combining move and rotation. The cleanest way to place a detailed component onto many frames along a curve or surface.",,Native,intermediate,transform|euclidean|orientation|planes|placement,transform,curve|surface|solid|mesh,move|rotate|copy,,,https://grasshopperdocs.com/components/grasshoppertransform/orient.html
,Panel,Grasshopper,Params — Input,"A multi-purpose text panel that displays whatever data is wired into it, or supplies typed text and numbers when used as an input. It is the standard tool for inspecting lists and data trees while you work.",,Native,beginner,params|input|inspect|debug,organise|document,,,,,https://grasshopperdocs.com/components/grasshopperparams/panel.html
,Partition List,Grasshopper,Sets — List,"Chops a flat list into equal-sized chunks, producing a tree with one branch per chunk. It is the quickest way to turn a long point list back into rows for surfacing or panelling.",,Native,intermediate,sets|list|partition|tree,organise,,split,,,https://grasshopperdocs.com/components/grasshoppersets/partitionList.html
,Patch,Grasshopper,Surface — Freeform,"Fits a surface across a boundary and optional interior points, even where edges are not perfectly coordinated. Use it to close awkward holes or drape a surface over scattered survey data.",,Native,advanced,surface|freeform|patch|fit,create,curve|surface|point,,,,https://grasshopperdocs.com/components/grasshoppersurface/patch.html
,Path Mapper,Grasshopper,Sets — Tree,"Rewrites tree paths using a lexical mapping you type, allowing arbitrary restructuring — renumbering, merging or permuting branches. It is the most powerful and least forgiving tree tool, so keep a Panel nearby to check the result.",,Native,advanced,sets|tree|data tree|advanced|paths,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/pathMapper.html
,Perp Frames,Grasshopper,Curve — Division,"Distributes planes along a curve that sit perpendicular to it, evenly spaced by count. These frames are the standard scaffolding for sweeping ribs, placing sections or orienting components along a path.",,Native,intermediate,curve|division|frames|planes|sections,create|analyse,curve,array,,,https://grasshopperdocs.com/components/grasshoppercurve/perpFrames.html
,Pi,Grasshopper,Maths — Util,"Outputs the constant pi, optionally multiplied by a factor. Feed it into trigonometry or polar arrays where angles are expressed in radians.",,Native,beginner,maths|util|constant|trigonometry,create,,,,,https://grasshopperdocs.com/components/grasshoppermaths/pi.html
,Pipe,Grasshopper,Surface — Freeform,"Wraps a circular-section tube around a rail curve with a set radius and cap options. The fastest way to visualise structural members, handrails and services runs.",,Native,beginner,surface|freeform|pipe|tube|structure,create,curve|solid,thicken,,,https://grasshopperdocs.com/components/grasshoppersurface/pipe.html
,Plane Normal,Grasshopper,Vector — Plane,"Creates a plane from an origin and a normal (Z) direction, letting Grasshopper choose sensible X and Y axes. The fastest way to make working planes perpendicular to a known direction.",,Native,intermediate,vector|plane|normal|coordinate system,create,,,,,https://grasshopperdocs.com/components/grasshoppervector/planeNormal.html
,Plane Surface,Grasshopper,Surface — Primitive,"Creates a rectangular surface aligned to a plane with given X and Y size domains. A useful ground plane, cutting tool or panelling base.",,Native,beginner,surface|primitive|plane|rectangle,create,surface,,,,https://grasshopperdocs.com/components/grasshoppersurface/planeSurface.html
,Point,Grasshopper,Params — Geometry,"A container parameter that holds one or more points, either referenced from Rhino or inherited from upstream components. Use it to pin point data in place, internalise it, or keep a definition tidy.",,Native,beginner,params|parametric|container|data,organise,point,,,,https://grasshopperdocs.com/components/geomgymifc/point.html
,Polar Array,Grasshopper,Transform — Array,"Copies geometry around a centre plane through a total sweep angle. Use it for radial structures, stair balusters on a curve and rotational patterns.",,Native,beginner,transform|array|radial|copies,transform|create,curve|surface|solid|mesh,array|copy|rotate,,,https://grasshopperdocs.com/components/grasshoppertransform/polarArray.html
,Polygon,Grasshopper,Curve — Primitive,"Creates a regular polygon on a plane from a radius and segment count, with optional fillets. Use it for columns, bolt patterns and faceted plans.",,Native,beginner,curve|polygon|primitive,create,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/polygon.html
,Polyline,Grasshopper,Curve — Primitive,"Connects a list of points into a polyline, optionally closed. Use it to trace boundaries through ordered points, such as building footprints.",,Native,beginner,curve|polyline|primitive,create,curve|point,join,,,https://grasshopperdocs.com/components/grasshoppercurve/polyLine.html
,Populate 2D,Grasshopper,Vector — Point,"Scatters a set number of points quasi-randomly across a rectangular region, with a seed for repeatability and an option to include existing points. A quick way to seed Voronoi diagrams or random planting layouts.",,Native,intermediate,vector|point|random|scatter,create,point,array,,,https://grasshopperdocs.com/components/grasshoppervector/populate2D.html
,Populate 3D,Grasshopper,Vector — Point,Distributes points quasi-randomly through a box volume. Use it for volumetric studies such as 3D Voronoi structures or random spatial arrays.,,Native,intermediate,vector|point|random|scatter|3d,create,point,array,,,https://grasshopperdocs.com/components/grasshoppervector/populate3D.html
,Populate Geometry,Grasshopper,Vector — Point,"Scatters points evenly across any geometry — a surface, brep or mesh — rather than a plain rectangle. Ideal for sampling facades or terrain with well-spaced test points.",,Native,intermediate,vector|point|random|scatter|sampling,create,point|surface|mesh,array,,,https://grasshopperdocs.com/components/grasshoppervector/populateGeometry.html
,Project,Grasshopper,Curve — Util,"Projects curves onto a brep or surface along a direction, like casting a shadow. Use it to map site boundaries onto terrain or drop patterns onto curved facades.",,Native,intermediate,curve|util|projection|mapping,edit|create,curve|surface|solid,,,,https://grasshopperdocs.com/components/grasshoppercurve/project.html
,Pull Curve,Grasshopper,Curve — Util,"Pulls a curve onto a surface by closest points rather than along a fixed direction, so the result hugs the surface. Prefer it over Project when the target wraps or the direction is ambiguous.",,Native,intermediate,curve|util|pull|mapping,edit|create,curve|surface,,,,https://grasshopperdocs.com/components/grasshoppercurve/pullCurve.html
,Quad Remesh,Grasshopper,Mesh — Util,"Rebuilds any mesh or brep as a clean, quad-dominant mesh with controllable density and edge-flow guides. Use it to prepare geometry for subdivision modelling, simulation or SubD conversion.",,Native,advanced,mesh|remesh|quads|topology,edit,mesh|subd|solid,smooth,,,https://grasshopperdocs.com/components/grasshoppermesh/quadRemesh.html
,Radians,Grasshopper,Maths — Trig,"Converts angles from degrees to radians. Most Grasshopper components expect radians, so this conversion appears constantly next to rotation inputs.",,Native,beginner,maths|trig|angle|conversion,edit,,rotate,,,https://grasshopperdocs.com/components/grasshoppermaths/radians.html
,Random,Grasshopper,Sets — Sequence,"Produces a list of pseudo-random numbers within a domain, controlled by a seed so results are repeatable. Change the seed to explore variations; keep it fixed to lock a design down.",,Native,beginner,sets|sequence|random|variation,create,,,,,https://grasshopperdocs.com/components/grasshoppersets/random.html
,Range,Grasshopper,Sets — Sequence,"Divides a domain into an equal number of steps and outputs the resulting values, including both ends. Use it when you need a fixed count of values spanning a known interval, such as parameters along a curve.",,Native,beginner,sets|sequence|domain|parametric,create,,,,,https://grasshopperdocs.com/components/grasshoppersets/range.html
,Rebuild Curve,Grasshopper,Curve — Util,"Reconstructs a curve with a chosen degree and control-point count, discarding excess complexity. Use it to fair wobbly imported curves or reduce data before lofting.",,Native,intermediate,curve|util|rebuild|simplify,edit,curve,smooth,,,https://grasshopperdocs.com/components/grasshoppercurve/rebuildCurve.html
,Rectangle,Grasshopper,Curve — Primitive,"Creates a rectangle on a plane from X and Y size domains, with optional corner fillets. The staple boundary for floor plates, panels and openings.",,Native,beginner,curve|rectangle|primitive,create,curve,,,,https://grasshopperdocs.com/components/grasshoppercurve/rectangle.html
,Rectangular,Grasshopper,Vector — Grid,Generates a grid of rectangular cells with independent X and Y spacing. Use it where structural bays differ in each direction.,,Native,beginner,vector|grid|setting out|cells,create,point|curve,array,,,https://grasshopperdocs.com/components/grasshoppervector/rectangular.html
,Rectangular Array,Grasshopper,Transform — Array,"Copies geometry across a two-directional grid defined by a cell and counts. Use it for column grids, ceiling layouts and repeated room modules.",,Native,beginner,transform|array|grid|copies,transform|create,curve|surface|solid|mesh,array|copy,,,https://grasshopperdocs.com/components/grasshoppertransform/rectangularArray.html
,Region Difference,Grasshopper,Intersect — Region,"Subtracts closed planar curves from others within a plane, producing trimmed outlines. Ideal for cutting openings out of floor-plate boundaries before surfacing.",,Native,intermediate,intersect|region|boolean|planar,edit,curve,cut,,,https://grasshopperdocs.com/components/grasshopperintersect/regionDifference.html
,Region Union,Grasshopper,Intersect — Region,Merges overlapping closed planar curves into combined outlines. Use it to fuse adjoining footprints or paving regions into a single boundary.,,Native,intermediate,intersect|region|boolean|planar,edit,curve,join,,,https://grasshopperdocs.com/components/grasshopperintersect/regionUnion.html
,Remap Numbers,Grasshopper,Maths — Domain,"Maps numbers from a source domain into a target domain, preserving their relative positions. This is the key component for normalising data — for instance turning distances into 0–1 values that drive colour or geometry.",,Native,intermediate,maths|domain|remap|normalise,edit|analyse,,,,,https://grasshopperdocs.com/components/grasshoppermaths/remapNumbers.html
,Repeat Data,Grasshopper,Sets — Sequence,"Repeats a list until it reaches a target length. Ideal for tiling a short pattern, such as alternating True/False, across a long list of panels.",,Native,beginner,sets|sequence|pattern|repeat,organise,,array,,,https://grasshopperdocs.com/components/grasshoppersets/repeatData.html
,Replace Items,Grasshopper,Sets — List,"Swaps the items at given indices for new values, leaving the rest of the list untouched. Handy for overriding specific members of a pattern, such as making one facade bay a door.",,Native,intermediate,sets|list|replace|edit,organise|edit,,,,,https://grasshopperdocs.com/components/grasshoppersets/replaceItems.html
,Reverse List,Grasshopper,Sets — List,Flips the order of a list end to end. Use it to correct curve direction issues or to pair first items with last ones.,,Native,beginner,sets|list|order,organise,,,,,https://grasshopperdocs.com/components/grasshoppersets/reverseList.html
,Revolution,Grasshopper,Surface — Freeform,"Revolves a profile curve around an axis to create a surface of revolution. Use it for domes, columns and any rotationally symmetric form; limit the angle domain for partial revolves.",,Native,beginner,surface|freeform|revolve|rotation,create,curve|surface,rotate,,,https://grasshopperdocs.com/components/grasshoppersurface/revolution.html
,Rotate,Grasshopper,Transform — Euclidean,Rotates geometry by an angle (in radians) within a plane. Combine with Radians and a slider for interactive rotation about any working plane.,,Native,beginner,transform|euclidean|rotation,transform,curve|surface|solid|mesh|point,rotate,,,https://grasshopperdocs.com/components/grasshoppertransform/rotate.html
,Rotate Axis,Grasshopper,Transform — Euclidean,Rotates geometry around an arbitrary axis line by a given angle. Use it for tilting panels about their edges or opening rooflights about a hinge.,,Native,intermediate,transform|euclidean|rotation|axis,transform,curve|surface|solid|mesh,rotate,,,https://grasshopperdocs.com/components/grasshoppertransform/rotateAxis.html
,Rotate Vector,Grasshopper,Vector — Vector,Rotates a vector by an angle (in radians) around an axis. Use it to fan directions around a centre or tilt a direction incrementally.,,Native,intermediate,vector|rotation|direction,transform,,rotate,,,https://www.grasshopper3d.com/
,Round,Grasshopper,Maths — Util,"Rounds numbers to the nearest whole value, also outputting the floor and ceiling. Use it wherever fractional results must become counts or indices.",,Native,beginner,maths|util|rounding,edit,,,,,https://grasshopperdocs.com/components/grasshoppermaths/round.html
,Scale,Grasshopper,Transform — Euclidean,Scales geometry uniformly about a centre point by a factor. Use graded factors along a list to taper repeated elements.,,Native,beginner,transform|euclidean|scaling,transform,curve|surface|solid|mesh,scale,,,https://grasshopperdocs.com/components/grasshoppertransform/scale.html
