id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,Swatches Panel,InDesign,Window > Colour > Swatches,"Stores the document's named colours, tints and gradients for consistent reuse. Build a small, disciplined palette here — portfolio colour drift is a classic amateur tell.",F5,,beginner,swatches|colour|palette,organise|visualise,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Toggle Fill and Stroke,InDesign,Toolbar fill/stroke control,Switches whether colour edits target the fill or the stroke of the selection. Press Shift+X to swap the two colours outright.,X,,beginner,fill|stroke|colour|toggle,edit,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Default Fill and Stroke,InDesign,Toolbar fill/stroke control,Resets the selection to the default of no fill and a black stroke. A quick way back to neutral when colour experiments go wrong.,D,,beginner,fill|stroke|default|reset,edit,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Links Panel,InDesign,Window > Links,"Lists every placed file with its status, resolution and location, and lets you relink, update or reveal originals. Check it before export — modified or missing links print as low-resolution previews.",Ctrl+Shift+D,,intermediate,links|images|status|relink,organise|analyse,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Package,InDesign,File > Package,"Gathers the document, all linked images and fonts into one folder for handover or archiving. The standard way to send a portfolio file to a printer or a collaborator.",Ctrl+Alt+Shift+P,,intermediate,package|handover|archive|fonts,document|organise,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Preflight Panel,InDesign,Window > Output > Preflight,"Continuously checks the document against a profile for problems like missing links, overset text and low-resolution images. Watch the green/red dot in the status bar and fix errors before export day.",Ctrl+Alt+Shift+F,,advanced,preflight|errors|quality|print,analyse|document,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Layers Panel,InDesign,Window > Layers,"Organises page objects into named layers that can be hidden, locked or reordered. Keep imagery, linework and text on separate layers so complex spreads stay manageable.",F7,,beginner,layers|organise|panel,organise,layer|layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Export,InDesign,File > Export,"Exports the document to PDF (Print or Interactive), IDML, EPUB, JPEG and other formats. Use PDF (Print) with a press profile for printed portfolios and PDF (Interactive) for screen versions with hyperlinks.",Ctrl+E,,beginner,export|pdf|output,document,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Adobe PDF Presets,InDesign,File > Adobe PDF Presets,"Exports directly using saved PDF settings such as High Quality Print or Press Quality, or defines your own. Save a preset with correct bleed and downsampling so every issue of the portfolio exports identically.",,,intermediate,pdf|presets|export|print,document,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Export IDML,InDesign,File > Export > InDesign Markup (IDML),"Saves the document in the interchange format that older InDesign versions can open. The standard rescue when a collaborator runs a previous release, and a useful repair trick for misbehaving files.",,,intermediate,idml|compatibility|interchange,document,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Print,InDesign,File > Print,"Sends the document to a printer with control over scale, marks, bleed and imposition basics. Useful for quick in-house proofs of spreads before committing to a full export.",Ctrl+P,,beginner,print|proof|output,document,layout,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Preview Screen Mode,InDesign,View > Screen Mode > Preview,"Hides guides, frame edges and the pasteboard to show the page as it will print. Tap it constantly while designing to judge spreads without the scaffolding.",W,,beginner,preview|screen mode|view,visualise,view,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Presentation Mode,InDesign,View > Screen Mode > Presentation,"Displays the document full screen with all panels hidden, paging with the arrow keys. Perfect for reviewing a portfolio with tutors or clients straight from InDesign.",Shift+W,,beginner,presentation|full screen|review,visualise,view,navigate,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Bleed Screen Mode,InDesign,View > Screen Mode > Bleed,Shows the page plus the bleed area so you can confirm images genuinely extend past the trim. Check it before export on any full-bleed layout.,,,intermediate,bleed|screen mode|print,visualise|analyse,view,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Zoom In,InDesign,View > Zoom In,Magnifies the view one increment; Ctrl+- zooms back out. Combine with spacebar panning for fluid navigation around detailed spreads.,Ctrl+=,,beginner,zoom|view|navigate,visualise,view,navigate,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Fit Page in Window,InDesign,View > Fit Page in Window,Zooms so the current page exactly fills the window. The reflex shortcut for stepping back to judge the whole composition.,Ctrl+0,,beginner,fit|zoom|view,visualise,view,navigate,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Fit Spread in Window,InDesign,View > Fit Spread in Window,"Zooms to show the full facing-page spread. Essential for portfolio work, where the spread — not the single page — is the unit of design.",Ctrl+Alt+0,,beginner,fit|spread|view,visualise,view,navigate,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Actual Size,InDesign,View > Actual Size,Sets the zoom to 100 percent so type appears at roughly printed size. Use it to sanity-check whether captions will really be readable on paper.,Ctrl+1,,beginner,zoom|actual size|view,visualise,view,navigate,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Overprint Preview,InDesign,View > Overprint Preview,"Simulates how inks, overprints and transparency will actually output, at the cost of slower redraw. Switch it on for a final on-screen check of rich blacks and spot colours.",Ctrl+Alt+Shift+Y,,advanced,overprint|preview|print|colour,analyse|visualise,view,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
,Quick Apply,InDesign,Edit > Quick Apply,"Opens a search box that applies any style, menu command or script by typing part of its name. A keyboard-first way to apply paragraph styles without hunting through panels.",Ctrl+Enter,,intermediate,quick apply|styles|speed,edit|organise,layout|annotation,,,,https://helpx.adobe.com/uk/indesign/using/default-keyboard-shortcuts.html
