id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,Save Selection,Photoshop,Select,"Stores the current selection as an alpha channel for later reuse. Worth doing for any laborious cut-out, so the building mask survives to the next working session.",,,intermediate,selection|channels|workflow,organise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Load Selection,Photoshop,Select,"Recalls a saved selection, or loads any layer or channel as one; Ctrl-clicking a layer thumbnail does the same. Brings a stored facade mask back instantly for further grading passes.",,,intermediate,selection|channels|workflow,organise|edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Copy Merged,Photoshop,Edit,"Copies the selected area as it appears on screen, flattening all visible layers into the clipboard. The way to lift a finished detail from a layered composite into another document.",Ctrl+Shift+C,,intermediate,clipboard|merge,edit,layer,copy,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Paste in Place,Photoshop,Edit > Paste Special,Pastes clipboard content at its original coordinates rather than the view centre. Keeps elements perfectly registered when moving them between same-sized render iterations.,Ctrl+Shift+V,,beginner,clipboard|paste|registration,edit,layer,copy|move,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Paste Into,Photoshop,Edit > Paste Special,"Pastes the clipboard inside the active selection, automatically creating a layer mask from it. A neat one-step way to drop a new sky into a selected sky region.",Ctrl+Alt+Shift+V,,intermediate,clipboard|paste|masking,edit,layer,copy,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Fill,Photoshop,Edit,"Fills the selection or layer with a colour, pattern or content-aware result; Alt+Backspace and Ctrl+Backspace fill with foreground or background colour directly. Everyday workhorse for backgrounds, masks and quick patch repairs.",Shift+F5,,beginner,fill|edit,edit|create,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Content-Aware Fill,Photoshop,Edit,"Opens a workspace that synthesises new texture to fill the selection, with control over which areas it samples. The heavyweight option for removing large objects such as vehicles or scaffolding from site photography.",,,intermediate,retouch|fill|ai,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Stroke (Outline Selection),Photoshop,Edit,Draws a coloured border along the current selection or layer edge at a chosen width. Useful for quickly outlining a highlighted zone on a plan or aerial photograph.,,,beginner,edit|outline|diagram,edit|document,layer|annotation,annotate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Levels,Photoshop,Image > Adjustments,"Remaps shadows, midtones and highlights with three sliders under a histogram. The quick tool for punching up a flat render export or cleaning grey backgrounds out of scanned sketches.",Ctrl+L,,beginner,adjustment|tonal|histogram,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Curves,Photoshop,Image > Adjustments,"Adjusts tone and colour by reshaping a curve, offering the finest control of any adjustment. The core grading tool for render post-production, from gentle S-curve contrast to per-channel colour casts.",Ctrl+M,,intermediate,adjustment|tonal|grading,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Hue/Saturation,Photoshop,Image > Adjustments,"Shifts hue, saturation and lightness globally or per colour range. Constantly used to retune grass greens, mute competing colours or test alternative material tints on a facade.",Ctrl+U,,beginner,adjustment|colour,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Black & White,Photoshop,Image > Adjustments,"Converts to monochrome with per-colour luminance sliders, so a blue sky can go moody-dark while brickwork stays light. Ideal for elegant greyscale portfolio imagery and massing studies.",Ctrl+Alt+Shift+B,,beginner,adjustment|monochrome,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Invert,Photoshop,Image > Adjustments,"Flips every tone to its negative. Most used on layer masks to reverse what is hidden, or to turn white-on-black CAD exports into black-on-white linework.",Ctrl+I,,beginner,adjustment|invert,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Shadows/Highlights,Photoshop,Image > Adjustments,"Recovers detail by lifting shadows and taming highlights independently, based on local context. Rescues site photographs where the building is silhouetted against a bright sky.",,,intermediate,adjustment|recovery|exposure,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Vibrance,Photoshop,Image > Adjustments,"Boosts muted colours more than already-saturated ones, protecting skin tones. A safer general saturation lift for renders than the blunt Saturation slider.",,,beginner,adjustment|colour|saturation,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Camera Raw Filter,Photoshop,Filter,"Opens the full raw-processing toolset - exposure, colour grading, clarity, dehaze, optics - as a filter on any layer. Many visualisers run their entire final grade here on a stamped composite.",Ctrl+Shift+A,,intermediate,adjustment|raw|grading,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Free Transform,Photoshop,Edit,"Scales, rotates, skews and distorts the layer or selection with on-screen handles; right-click for extra modes and hold Ctrl to drag corners freely. The everyday tool for fitting entourage and textures into a scene's perspective.",Ctrl+T,,beginner,transform|scale|rotate,transform,layer,scale|rotate|move|mirror,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Transform Again,Photoshop,Edit > Transform,"Repeats the last transform; add Alt to repeat onto a duplicate. Chaining duplicates with a fixed offset is a quick way to array balusters, lamp posts or facade modules.",Ctrl+Shift+T,,intermediate,transform|repeat|array,transform,layer,array|copy,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Warp,Photoshop,Edit > Transform,Bends the layer over an editable grid with adjustable control points. Used to wrap a poster onto a curved hoarding or ease a texture around a rounded form.,,,advanced,transform|warp|distort,transform,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Perspective Warp,Photoshop,Edit,"Defines planes over an image then lets you reshape its perspective, straightening converging verticals or adjusting viewpoint. Tailor-made for correcting keystoning in architectural photography.",,,advanced,transform|perspective|correction,transform,layer|view,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Content-Aware Scale,Photoshop,Edit,"Rescales an image while protecting detected important content, stretching mainly the bland areas. Useful for widening a sky or foreground to fit a board format without distorting the building.",Ctrl+Alt+Shift+C,,intermediate,transform|scale|ai,transform,layer,scale,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Puppet Warp,Photoshop,Edit,Pins a mesh over the layer so parts can be bent around fixed points. Handy for adjusting a cut-out figure's pose or curving a tree branch away from a facade.,,,advanced,transform|mesh|pose,transform,layer|mesh,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Image Rotation,Photoshop,Image,"Rotates or flips the entire canvas, including by arbitrary angles. Used for squaring up scanned hand drawings before tracing or presentation.",,,beginner,canvas|rotate,transform|document,layout|view,rotate|mirror,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Generative Fill,Photoshop,Edit,"Fills a selection with AI-generated content from a text prompt, or seamlessly removes and replaces what was there. Increasingly used for quick context, foreground foliage or patching gaps in site photography - check outputs critically before client issue.",,,beginner,generative|ai|fill,create|edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Generative Expand,Photoshop,Crop Tool Options,Extends the canvas with the Crop Tool and lets AI invent plausible surroundings in the new space. Useful when a render is framed too tightly for the board proportion it must fill.,,,beginner,generative|ai|canvas,create|edit,layer|layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Sky Replacement,Photoshop,Edit,"Swaps the sky for one from a library or your own image, automatically masking edges and relighting the foreground to match. A minutes-not-hours route to consistent skies across a set of visuals.",,,beginner,sky|ai|compositing,edit|visualise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Last Filter,Photoshop,Filter,Re-applies the most recently used filter with the same settings. Speeds up repeating an identical blur or sharpen across several layers of a composite.,Ctrl+Alt+F,,beginner,filter|repeat,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Gaussian Blur,Photoshop,Filter > Blur,"Applies an even, controllable softening across the layer. A staple for atmospheric depth, soft shadows under entourage and knocking back backgrounds in diagrams.",,,beginner,filter|blur,edit,layer,smooth,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Smart Sharpen,Photoshop,Filter > Sharpen,"Sharpens with control over radius, noise reduction and separate shadow and highlight fading. The usual final-output sharpen for renders headed to print or portfolio.",,,intermediate,filter|sharpen|output,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Unsharp Mask,Photoshop,Filter > Sharpen,"The classic edge-contrast sharpener with amount, radius and threshold controls. Still a dependable choice for crisping scanned drawings and lineweights.",,,intermediate,filter|sharpen,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,High Pass,Photoshop,Filter > Other,"Isolates edge detail on a grey layer; set that layer to Overlay for precise, controllable sharpening. A favourite finishing trick because the effect can be masked or faded at will.",,,advanced,filter|sharpen|technique,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Blur Gallery,Photoshop,Filter > Blur Gallery,"A set of on-canvas blur effects including Field Blur, Iris Blur and Tilt-Shift with placeable pins. Tilt-Shift is popular for giving aerial photographs and masterplan views a model-like depth of field.",,,intermediate,filter|blur|depth of field,edit|visualise,layer,smooth,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Liquify,Photoshop,Filter,"Opens a workspace for pushing, bulging and reshaping pixels with pressure-like brushes. Occasionally rescues a slightly wonky cut-out or reshapes foliage to frame a view better.",Ctrl+Shift+X,,advanced,filter|distort|retouch,edit|transform,layer|mesh,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Vanishing Point,Photoshop,Filter,"Lets you define perspective planes and then clone, paint and paste in correct foreshortening along them. Powerful for extending facades, paving or repeating window bays convincingly in perspective photographs.",Ctrl+Alt+V,,advanced,filter|perspective|clone,edit|transform,layer|view,copy|array,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,New Document,Photoshop,File,"Creates a document from presets or custom size, resolution and colour mode. Setting correct print resolution and dimensions here saves repeated grief at board printing time.",Ctrl+N,,beginner,file|document setup,create|document,layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Save,Photoshop,File,"Saves the working document, keeping layers when saved as PSD or TIFF. Save early and often - large render composites and crashes are old acquaintances.",Ctrl+S,,beginner,file|save,document,layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Save As,Photoshop,File,"Saves the document under a new name, location or format. Useful for versioning milestone states of a visual so earlier directions can be revisited.",Ctrl+Shift+S,,beginner,file|save|versioning,document,layout,copy,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Save a Copy,Photoshop,File,Writes a copy in formats such as JPEG or PNG while your layered working file stays open and untouched. The tidy way to issue a flattened review image mid-session.,Ctrl+Alt+S,,beginner,file|save|export,document,layout,copy,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Export As,Photoshop,File > Export,"Exports the document or individual artboards with format, scale and resampling options and a preview. The main route for issuing web-resolution versions of boards and visuals.",Ctrl+Alt+Shift+W,,beginner,export|output,document,layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Quick Export as PNG,Photoshop,File > Export,Exports the document or selected layers straight to PNG with no dialogue. Perfect for firing off a quick diagram or work-in-progress render to the project team.,,,beginner,export|png|speed,document,layout|layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Save for Web (Legacy),Photoshop,File > Export,"The older export dialogue with fine control over compression, palette and file size preview. Still favoured when squeezing portfolio images under strict upload size limits.",Ctrl+Alt+Shift+S,,intermediate,export|web|compression,document,layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Place Embedded,Photoshop,File,Imports an image or vector file as a smart object stored inside the document. The safe way to bring renders and logos onto a board so they can be rescaled without quality loss.,,,beginner,import|smart object,create|organise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Place Linked,Photoshop,File,"Imports a file as a smart object that stays linked to the original on disk, updating when it changes. Ideal when the same masterplan or key render appears across several board documents.",,,intermediate,import|linked|workflow,create|organise,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Image Size,Photoshop,Image,Resamples or re-labels the image's pixel dimensions and print resolution. Where you check a render really will hold up at 300 ppi on an A1 board.,Ctrl+Alt+I,,beginner,image|resolution|print,document|analyse,layout,scale|measure,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Canvas Size,Photoshop,Image,Grows or trims the canvas around the existing image from a chosen anchor point. Used to add margin for titles or extend working space beyond a render's edge.,Ctrl+Alt+C,,beginner,canvas|dimensions,document|edit,layout,scale,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Zoom In,Photoshop,View,Steps the view magnification up. Paired with its opposite constantly while alternating between detail retouching and whole-image judgement.,Ctrl++,,beginner,view|zoom,analyse,view,navigate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Zoom Out,Photoshop,View,Steps the view magnification down. Zooming right out regularly is the best defence against over-retouching detail nobody will see at print size.,Ctrl+-,,beginner,view|zoom,analyse,view,navigate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Fit on Screen,Photoshop,View,Zooms so the whole canvas fits the window. The instant reset after deep zoomed-in work on a large visual.,Ctrl+0,,beginner,view|zoom|fit,analyse,view,navigate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Actual Size,Photoshop,View,"Displays the image at 100 percent, one image pixel per screen pixel. The honest zoom level for judging sharpness and noise before export.",Ctrl+1,,beginner,view|zoom|100%,analyse,view,navigate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Rulers,Photoshop,View,"Toggles rulers along the canvas edges, from which guides can be dragged. First step in setting up margin and grid guides for a portfolio board.",Ctrl+R,,beginner,view|rulers|layout,document|organise,view|layout,measure,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Show Guides,Photoshop,View > Show,"Toggles visibility of ruler guides. Flick them off to judge the composition clean, back on to keep aligning.",Ctrl+;,,beginner,view|guides,organise,view|layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,New Guide Layout,Photoshop,View > Guides,"Generates a full grid of guides from column, row, gutter and margin values. Builds a proper layout grid for presentation boards in seconds.",,,intermediate,guides|grid|layout,organise|document,layout|view,array,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Snap,Photoshop,View,"Toggles snapping to guides, grids and layer edges. Keep it on for board layout accuracy; switch it off when nudging pixels freely in a retouch.",Ctrl+Shift+;,,beginner,view|snapping,organise,view|layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Show Grid,Photoshop,View > Show,Displays a customisable document-wide grid. Useful as a temporary armature when composing multi-image boards or checking proportions.,Ctrl+',,beginner,view|grid,organise,view|layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Extras,Photoshop,View,"Hides or shows all non-printing helpers at once: guides, grids, selection edges and more. Best-known for temporarily hiding the marching ants while judging an edit inside a selection.",Ctrl+H,,beginner,view|helpers,analyse,view,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Undo,Photoshop,Edit,"Steps backwards through recent edits, one per press. Combined with the History Panel it makes experimentation in render post-production essentially free.",Ctrl+Z,,beginner,history|undo,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Redo,Photoshop,Edit,Steps forward again through edits you have undone. Useful for flicking back and forth to compare before and after states of a grade.,Ctrl+Shift+Z,,beginner,history|redo,edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,History Panel,Photoshop,Window,Lists recent states so you can jump back multiple steps or take snapshots to return to. Take a snapshot before a risky experiment on a deadline render.,,,beginner,history|panel|safety,organise|edit,layer,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Actions Panel,Photoshop,Window,Records sequences of commands for one-click replay. Record your standard sharpen-and-export routine once and apply it to every visual in a set.,Alt+F9,,intermediate,automation|actions,organise,layer|layout,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Batch,Photoshop,File > Automate,"Runs a recorded action across a whole folder of files. The way to resize, watermark or grade forty competition images while you make coffee.",,,advanced,automation|batch,organise|document,layout,array,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Character Panel,Photoshop,Window,"Controls typeface, size, tracking, leading and other type attributes for text layers. Where board titles and annotation labels get typographically consistent.",,,beginner,type|panel|typography,document|edit,annotation|layer,annotate,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Preferences,Photoshop,Edit > Preferences,"Opens application settings covering performance, scratch disks, units and cursors. Setting units to millimetres and assigning a fast scratch disk pays off on large board files.",Ctrl+K,,intermediate,settings|configuration,organise,view,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
,Colour Settings,Photoshop,Edit,Sets the working colour spaces and profile policies for the application. Getting sRGB versus Adobe RGB right here prevents prints and screen exports drifting from what you approved.,Ctrl+Shift+K,,advanced,colour management|settings,organise|document,view,,,,https://helpx.adobe.com/uk/photoshop/using/default-keyboard-shortcuts.html
