id,name,software,menu,description,shortcut,addon,difficulty,tags,intent_categories,object_types,outcomes,icon,gif,source
,MLEADER,AutoCAD,Annotate,"Draws a multileader: an arrowed leader with attached text or a block, governed by a multileader style. The modern standard for keynotes and call-outs, replacing the older QLEADER workflow.",MLD,,beginner,leader|callout|annotation,document,annotation,annotate,,,https://www.autodesk.com/shortcuts/autocad
,MLEADERSTYLE,AutoCAD,Annotate,"Manages multileader styles: arrowheads, landing lengths, text or block content and annotative scaling. Set once per office standard so every call-out on every sheet matches.",MLS,,intermediate,leader|style|standards,organise|document,annotation,,,,https://www.autodesk.com/shortcuts/autocad
,QLEADER,AutoCAD,Command line,"Draws a leader with attached annotation using its own settings dialog, from the era before multileaders. Still typed out of habit by long-time users, though MLEADER is the maintained tool.",LE,,intermediate,leader|legacy|annotation,document,annotation,annotate,,,https://www.autodesk.com/shortcuts/autocad
,TOLERANCE,AutoCAD,Annotate,"Creates a geometric tolerance feature control frame with symbols, datums and tolerance values. More common in fabrication and engineering drawings than architectural sets, but useful for steelwork and precast interfaces.",TOL,,advanced,tolerance|gd&t|fabrication,document,annotation,annotate,,,https://www.autodesk.com/shortcuts/autocad
,TABLESTYLE,AutoCAD,Annotate,"Defines table styles: title, header and data row formatting, borders and text styles. Keeps schedules visually consistent across a drawing set.",TS,,intermediate,table|style|schedule,organise|document,annotation,,,,https://www.autodesk.com/shortcuts/autocad
,TEXTSTYLE,AutoCAD,Annotate,"Manages text styles: font, height behaviour, width factor and annotative scaling for TEXT, MTEXT, dimensions and leaders. Defining a small set of office styles here prevents the font free-for-all that plagues shared drawings.",ST,,beginner,text|style|fonts,organise|document,annotation,,,,https://www.autodesk.com/shortcuts/autocad
,SCALETEXT,AutoCAD,Annotate,Rescales multiple text objects about their individual insertion points so they do not drift from their locations. The safe way to change text heights en masse when a drawing moves to a different plot scale.,,,intermediate,text|scale|batch,edit|document,annotation,scale,,,https://www.autodesk.com/shortcuts/autocad
,TEXTEDIT,AutoCAD,Command line,"Opens any text, mtext or dimension text for in-place editing, the same as double-clicking it. The typed route is quicker when your hands are already on the keyboard.",ED,,beginner,text|edit|annotation,edit,annotation,annotate,,,https://www.autodesk.com/shortcuts/autocad
,SPELL,AutoCAD,Annotate,"Runs a spelling check across the drawing or a selection, covering text, mtext, dimensions and attributes. Worth a pass before issuing, since drawing notes rarely get proofread any other way.",SP,,beginner,spelling|check|qa,document|analyse,annotation,,,,https://www.autodesk.com/shortcuts/autocad
,CENTERMARK,AutoCAD,Annotate,Places an associative centre mark at the centre of a circle or arc that updates if the geometry moves or resizes. Standard practice on setting-out and fabrication details for holes and columns.,,,beginner,centre mark|annotation|associative,document,annotation,annotate,,,https://www.autodesk.com/shortcuts/autocad
,CENTERLINE,AutoCAD,Annotate,"Creates an associative centreline between two selected lines, staying centred as they move. Useful for duct runs, corridors and symmetrical details where the centreline is a real reference.",,,beginner,centreline|annotation|associative,document,annotation|curve,annotate,,,https://www.autodesk.com/shortcuts/autocad
,LAYOUT,AutoCAD,Layout,"Creates, copies, renames, deletes and manages paper space layouts. Each layout is one printable sheet, so a plan file typically carries a layout per issued drawing.",LO,,intermediate,layout|paper space|sheets,organise|document,layout,,,,https://www.autodesk.com/shortcuts/autocad
,MVIEW,AutoCAD,Layout,"Creates rectangular or polygonal floating viewports on a layout, each showing a view of model space at its own scale. The mechanism by which one model appears at 1:100 on the GA and 1:5 on the details.",MV,,intermediate,viewport|layout|scale,document|organise,layout|view,,,,https://www.autodesk.com/shortcuts/autocad
,VPORTS,AutoCAD,View,"Splits the model space screen into tiled viewports, or creates floating viewports from named configurations on a layout. Working plan-and-3D side by side in model space is a common use.",,,intermediate,viewport|view|screen,visualise|organise,view|layout,navigate,,,https://www.autodesk.com/shortcuts/autocad
,PAGESETUP,AutoCAD,Output,"Defines the printer, paper size, plot area, scale and plot style table for a layout, saved as a named setup. Getting page setups right once per template makes plotting a one-click affair for the whole team.",,,intermediate,plot|setup|sheets,document|organise,layout,,,,https://www.autodesk.com/shortcuts/autocad
,PLOT,AutoCAD,Output,"Prints the current layout or model view to a device or file such as PDF, using a page setup or ad-hoc settings. The final step of almost every drawing task; PREVIEW first saves paper and embarrassment.",Ctrl+P,,beginner,plot|print|pdf,document,layout,,,,https://www.autodesk.com/shortcuts/autocad
,PREVIEW,AutoCAD,Output,"Shows the drawing exactly as it will plot, including lineweights and plot styles. A quick sanity check for masked text, wrong pen weights and stray viewport frames before committing to an issue.",PRE,,beginner,preview|plot|check,document|visualise,layout,,,,https://www.autodesk.com/shortcuts/autocad
,PUBLISH,AutoCAD,Output,"Batch-plots a list of layouts from one or many drawings to a printer, PDF or DWF, optionally as a single multi-sheet file. The tool for issuing a whole drawing package in one operation.",,,intermediate,publish|batch plot|issue,document,layout,,,,https://www.autodesk.com/shortcuts/autocad
,EXPORTPDF,AutoCAD,Output,"Exports the current layout or model space directly to a PDF with control over quality, layers and hyperlinks. Quicker than the PLOT dialog when a PDF is all you need.",,,beginner,pdf|export|issue,document,layout,,,,https://www.autodesk.com/shortcuts/autocad
,VIEWBASE,AutoCAD,Layout,"Generates 2D base drawing views on a layout from a 3D model in the drawing or from Inventor, with projected views to follow. Bridges 3D modelling and conventional orthographic sheets without manual redrawing.",,,advanced,drawing views|3d to 2d|layout,document|create,layout|view|solid,,,,https://www.autodesk.com/shortcuts/autocad
,MSPACE,AutoCAD,Layout,"Switches from paper space into a floating viewport so you can pan, zoom and edit the model through it. Remember to lock the viewport afterwards to protect its scale.",MS,,intermediate,model space|viewport|layout,organise,layout|view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,PSPACE,AutoCAD,Layout,"Returns from a floating viewport to paper space, where title blocks, borders and sheet notes live. The counterpart to MSPACE when working on layouts.",PS,,intermediate,paper space|viewport|layout,organise,layout,navigate,,,https://www.autodesk.com/shortcuts/autocad
,OSNAP,AutoCAD,Status bar,"Configures running object snaps — endpoint, midpoint, centre, intersection and more — and F3 toggles them on and off. Precise drawing in AutoCAD is built on osnaps; drafting without them is guesswork.",F3,,beginner,osnap|precision|snapping,edit|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,ORTHO,AutoCAD,Status bar,"Constrains cursor movement to horizontal and vertical, toggled with F8 even mid-command. The default state for most orthogonal building drafting, released momentarily for the odd splay.",F8,,beginner,ortho|constraint|precision,edit,,,,,https://www.autodesk.com/shortcuts/autocad
,SNAP,AutoCAD,Status bar,"Restricts cursor picks to a set grid increment, toggled with F9. Useful for early block planning on a planning grid; most detailed drafting relies on osnaps and typed distances instead.",F9,,beginner,snap|grid|increment,edit,,,,,https://www.autodesk.com/shortcuts/autocad
,GRID,AutoCAD,Status bar,"Displays a reference grid of lines or dots at a set spacing, toggled with F7. A visual aid for judging scale and rhythm rather than a drawing constraint in itself.",F7,,beginner,grid|display|reference,visualise,,,,,https://www.autodesk.com/shortcuts/autocad
,DSETTINGS,AutoCAD,Status bar,"Opens the Drafting Settings dialog covering snap and grid, polar tracking (F10), object snaps, object snap tracking (F11) and dynamic input (F12). The one dialog that tunes nearly all the precision aids.",DS,,intermediate,drafting settings|polar|tracking,organise|edit,,,,,https://www.autodesk.com/shortcuts/autocad
,DYNMODE,AutoCAD,Status bar,"Controls dynamic input: the cursor-side dimension fields and prompts that let you type lengths and angles without watching the command line. F12 toggles it; some drafters swear by it, others switch it straight off.",F12,,beginner,dynamic input|interface|precision,edit,,,,,https://www.autodesk.com/shortcuts/autocad
,UCS,AutoCAD,View,"Repositions and rotates the user coordinate system, aligning the drawing axes to an object, a face or picked points. Rotating the UCS to a splayed wing lets you draft it orthogonally, then World brings everything back.",,,intermediate,ucs|coordinates|axes,organise|edit,view,,,,https://www.autodesk.com/shortcuts/autocad
,PLAN,AutoCAD,Command line,"Rotates the view to look straight down on the current, a named, or the world UCS. The quick way home after working in a rotated or 3D coordinate system.",,,intermediate,plan view|ucs|orientation,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,UCSICON,AutoCAD,View,"Controls whether the UCS icon is visible, and whether it sits at the origin or the corner of the screen. Worth knowing simply to declutter screenshots or restore the icon when it goes missing.",,,beginner,ucs|icon|display,visualise|organise,view,,,,https://www.autodesk.com/shortcuts/autocad
,UNITS,AutoCAD,Command line,"Sets the drawing's linear and angular unit types, display precision and the insertion scale unit. UK practice is decimal units drawn in millimetres; the insertion unit setting is what stops xrefs arriving 25.4 times too large.",UN,,beginner,units|setup|millimetres,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,LIMITS,AutoCAD,Command line,"Defines a rectangular working area for the drawing and can restrict picks to it, also governing the grid display extent. Largely a legacy setting now, but it still appears in drawing setup checklists and templates.",,,beginner,limits|setup|legacy,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,DIST,AutoCAD,Home — Utilities,"Reports the distance, delta X and Y, and angle between two picked points. The everyday measuring tape: checking a corridor width or door clearance takes seconds.",DI,,beginner,measure|distance|check,analyse,,measure,,,https://www.autodesk.com/shortcuts/autocad
,MEASUREGEOM,AutoCAD,Home — Utilities,"Measures distance, radius, angle, area and volume from one command, with a Quick mode that reads dimensions live as you hover. Quick mode has largely replaced separate DIST and AREA calls for on-the-fly checking.",MEA,,beginner,measure|area|quick,analyse,,measure,,,https://www.autodesk.com/shortcuts/autocad
,AREA,AutoCAD,Home — Utilities,"Calculates area and perimeter from picked points or a selected object, with add and subtract modes for composite shapes. The direct route to room and site areas; pair with BOUNDARY to measure enclosed spaces cleanly.",AA,,beginner,area|measure|schedules,analyse,,measure,,,https://www.autodesk.com/shortcuts/autocad
,LIST,AutoCAD,Home — Utilities,"Prints a full database report on selected objects: type, layer, coordinates, lengths and areas. The forensic tool for interrogating mystery geometry in inherited drawings.",LI,,beginner,list|inspect|report,analyse,,measure,,,https://www.autodesk.com/shortcuts/autocad
,ID,AutoCAD,Home — Utilities,"Reports the X, Y, Z coordinates of a picked point. Useful for checking a setting-out point against schedule values or confirming a drawing sits at the right site coordinates.",,,beginner,coordinates|point|check,analyse,point,measure,,,https://www.autodesk.com/shortcuts/autocad
,QUICKCALC,AutoCAD,Home — Utilities,"Opens a calculator palette that handles arithmetic, unit conversion and coordinate functions, and can feed results straight into a running command. Handy for rise-and-going checks and converting imperial survey figures.",Ctrl+8,,intermediate,calculator|convert|utility,analyse,,measure,,,https://www.autodesk.com/shortcuts/autocad
,FIND,AutoCAD,Command line,"Searches for and optionally replaces text across the drawing, including mtext, attributes, dimensions and tables. The fast fix when a room name or drawing number changes throughout a set.",,,beginner,find|replace|text,edit|analyse,annotation,,,,https://www.autodesk.com/shortcuts/autocad
,QSELECT,AutoCAD,Home — Utilities,"Builds a selection set by filtering on object type and property values, such as every circle on a given layer. Ideal for bulk corrections like moving all rogue red text to the proper standard.",,,intermediate,selection|filter|query,organise|edit,,,,,https://www.autodesk.com/shortcuts/autocad
,SELECTSIMILAR,AutoCAD,Command line,"Extends the selection to every object matching the chosen ones by type and key properties, based on its settings. Pick one door block and instantly hold them all — quicker than QSELECT for like-for-like grabs.",,,intermediate,selection|similar|filter,organise|edit,,,,,https://www.autodesk.com/shortcuts/autocad
,GROUP,AutoCAD,Home — Groups,Bundles selected objects into a named or unnamed group that selects as one but stays individually editable. A lighter-weight alternative to blocks for furniture arrangements and repeated assemblies still in flux.,G,,beginner,group|selection|organise,organise,,join,,,https://www.autodesk.com/shortcuts/autocad
,UNGROUP,AutoCAD,Home — Groups,Dissolves a group back into its independent member objects. Use it when an arrangement has settled and the grouping is no longer earning its keep.,,,beginner,group|dissolve,organise,,split,,,https://www.autodesk.com/shortcuts/autocad
,ISOLATEOBJECTS,AutoCAD,Status bar,"Hides everything except the selected objects, regardless of layer. Sharper than layer isolation when the clutter shares layers with what you need; UNISOLATEOBJECTS brings it all back.",,,intermediate,isolate|hide|focus,visualise|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,HIDEOBJECTS,AutoCAD,Status bar,"Temporarily hides just the selected objects, the inverse of ISOLATEOBJECTS. Useful for tucking a dimension string or overlapping block out of the way while working underneath it.",,,intermediate,hide|objects|focus,visualise|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,UNISOLATEOBJECTS,AutoCAD,Status bar,"Reveals all objects hidden by ISOLATEOBJECTS or HIDEOBJECTS. Run it before saving and issuing, or hidden work can be forgotten entirely.",,,intermediate,unhide|restore|objects,visualise|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,ZOOM,AutoCAD,View,"Changes view magnification with options for window, extents, previous, object and scale. Zoom Extents (double-click the wheel) is the reflex for finding stray geometry flung miles from the drawing.",Z,,beginner,zoom|navigation|view,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,PAN,AutoCAD,View,"Slides the view across the drawing without changing magnification, usually done by holding the mouse wheel. The typed command remains useful on laptops and for precise, constrained panning.",P,,beginner,pan|navigation|view,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,REGEN,AutoCAD,Command line,"Regenerates the drawing display in the current viewport, recomputing curve smoothness and refreshing artefacts; REGENALL does the same across all viewports. The cure when circles display as polygons after deep zooming.",RE,,beginner,regen|display|refresh,visualise,view,,,,https://www.autodesk.com/shortcuts/autocad
,VIEW,AutoCAD,View,"Saves and restores named views of the drawing, including camera position and layer snapshot options. Named views speed up jumping between blocks of a large site plan and can drive sheet viewports.",V,,intermediate,view|named views|navigation,visualise|organise,view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,3DORBIT,AutoCAD,View,"Rotates the viewpoint freely around a 3D model, also reachable by Shift plus the mouse wheel. The basic navigation for inspecting massing models and checking 3D geometry from all sides.",3DO,,intermediate,3d|orbit|navigation,visualise,view,navigate|rotate,,,https://www.autodesk.com/shortcuts/autocad
,VSCURRENT,AutoCAD,Command line,"Sets the current visual style — 2D wireframe, hidden, shaded, conceptual, realistic or X-ray — for the viewport. The quick way to switch a massing model from linework to shaded for a design review; SHADEMODE is the older name for the same job.",VS,,intermediate,visual style|shading|3d,visualise,view,,,,https://www.autodesk.com/shortcuts/autocad
,NAVVCUBE,AutoCAD,View,"Shows or hides the ViewCube, the corner widget for snapping to top, front, isometric and other standard viewpoints. Clicking Top with north up is often faster than typing view commands.",,,beginner,viewcube|navigation|3d,visualise,view,navigate,,,https://www.autodesk.com/shortcuts/autocad
,GEOMCONSTRAINT,AutoCAD,Parametric,"Applies geometric constraints — coincident, parallel, perpendicular, tangent, equal and others — that hold relationships as geometry is edited. The foundation of parametric 2D sketching for adaptable detail and product drawings.",GCON,,advanced,parametric|constraints|geometry,edit|organise,curve,,,,https://www.autodesk.com/shortcuts/autocad
,DIMCONSTRAINT,AutoCAD,Parametric,Adds dimensional constraints that drive geometry: change the value and the linework updates to match. Combined with geometric constraints it turns a standard detail into a small parametric model.,DCON,,advanced,parametric|dimension|driving,edit|document,curve|annotation,measure,,,https://www.autodesk.com/shortcuts/autocad
,DELCONSTRAINT,AutoCAD,Parametric,Removes all geometric and dimensional constraints from the selected objects. The clean exit when constrained geometry needs to become ordinary linework again.,DELCON,,advanced,parametric|constraints|remove,edit,curve,,,,https://www.autodesk.com/shortcuts/autocad
,EXTRUDE,AutoCAD,Home — Modeling,"Pushes a closed profile or region into a 3D solid, or an open curve into a surface, along a height, path or taper (ribbon location applies in the 3D Modelling workspace). The quickest step from a floor plan outline to a massing block.",EXT,,intermediate,3d|extrude|solid,create,solid|surface|curve,thicken,,,https://www.autodesk.com/shortcuts/autocad
,REVOLVE,AutoCAD,Home — Modeling,"Spins a profile around an axis to form a solid or surface of revolution. The natural tool for domes, columns, balusters and turned details.",REV,,intermediate,3d|revolve|solid,create,solid|surface,rotate,,,https://www.autodesk.com/shortcuts/autocad
,SWEEP,AutoCAD,Home — Modeling,"Drives a profile along a path curve to create a solid or surface, with twist and scale options. Ideal for handrails, mouldings, kerbs and services runs following a route.",,,intermediate,3d|sweep|path,create,solid|surface|curve,,,,https://www.autodesk.com/shortcuts/autocad
,LOFT,AutoCAD,Home — Modeling,"Builds a solid or surface through a series of cross-section profiles, optionally guided by rails or a path. Suits transitions between different sections, such as a duct reducer or a sculpted canopy.",,,advanced,3d|loft|sections,create,solid|surface,smooth,,,https://www.autodesk.com/shortcuts/autocad
,PRESSPULL,AutoCAD,Home — Modeling,"Extrudes or cuts by clicking inside any bounded area or on a face and dragging, inferring the boundary automatically. The most intuitive way to raise walls from a plan or punch openings through a solid.",,,intermediate,3d|presspull|intuitive,create|edit,solid,thicken|cut,,,https://www.autodesk.com/shortcuts/autocad
,POLYSOLID,AutoCAD,Home — Modeling,"Draws wall-like solids of set width and height directly, like a 3D polyline, or converts existing lines and polylines into them. A fast route to modelled walls from a sketch plan.",PSOLID,,intermediate,3d|wall|solid,create,solid,thicken,,,https://www.autodesk.com/shortcuts/autocad
,BOX,AutoCAD,Home — Modeling,"Creates a solid rectangular box from a base rectangle and height, or as a cube. The primitive behind quick massing studies and boolean cutting blocks.",,,beginner,3d|box|primitive,create,solid,,,,https://www.autodesk.com/shortcuts/autocad
,CYLINDER,AutoCAD,Home — Modeling,"Creates a solid cylinder from a circular or elliptical base and height. Used for columns, tanks and as a cutting tool for circular openings.",CYL,,beginner,3d|cylinder|primitive,create,solid,,,,https://www.autodesk.com/shortcuts/autocad
,UNION,AutoCAD,Home — Solid Editing,"Fuses two or more solids, surfaces or regions into a single object. The first of the three booleans used to consolidate a massing model from primitives.",UNI,,intermediate,3d|boolean|union,edit|create,solid|surface,join,,,https://www.autodesk.com/shortcuts/autocad
,SUBTRACT,AutoCAD,Home — Solid Editing,"Removes one set of solids or regions from another, leaving the difference. The standard way to cut window and door openings out of modelled walls.",SU,,intermediate,3d|boolean|subtract,edit,solid|surface,cut,,,https://www.autodesk.com/shortcuts/autocad
,INTERSECT,AutoCAD,Home — Solid Editing,"Keeps only the overlapping volume of the selected solids or regions, discarding the rest. Useful for finding clashes or carving a form to a site envelope.",IN,,intermediate,3d|boolean|intersect,edit|analyse,solid|surface,cut,,,https://www.autodesk.com/shortcuts/autocad
,SLICE,AutoCAD,Home — Solid Editing,"Cuts solids or surfaces along a plane or surface, keeping one or both halves. The direct way to take a section through a massing model or trim a solid to a level.",SL,,advanced,3d|slice|section,edit,solid|surface,cut|split,,,https://www.autodesk.com/shortcuts/autocad
,THICKEN,AutoCAD,Home — Solid Editing,"Gives a surface a uniform thickness, converting it into a solid. Turns a lofted or swept roof surface into a build-up you can section and measure.",,,advanced,3d|thicken|surface,edit|create,surface|solid,thicken,,,https://www.autodesk.com/shortcuts/autocad
,3DMOVE,AutoCAD,Home — Modeling,"Moves objects in 3D using a gizmo that constrains motion to an axis or plane. Safer than plain MOVE in 3D work, where an unintended shift in Z is easy to miss.",3M,,intermediate,3d|move|gizmo,transform,solid|surface|mesh,move,,,https://www.autodesk.com/shortcuts/autocad
,3DROTATE,AutoCAD,Home — Modeling,"Rotates objects about the X, Y or Z axis using a ribbon-style gizmo picked on screen. The controlled way to stand a drawn elevation up vertically or tilt a roof plane.",3R,,intermediate,3d|rotate|gizmo,transform,solid|surface|mesh,rotate,,,https://www.autodesk.com/shortcuts/autocad
,3DALIGN,AutoCAD,Home — Modeling,"Aligns objects in 3D by matching up to three source points to three destination points, moving and rotating in one step. Ideal for seating an imported component onto a face at the correct orientation.",3AL,,advanced,3d|align|position,transform,solid|surface|mesh,move|rotate,,,https://www.autodesk.com/shortcuts/autocad
,NEW,AutoCAD,Command line,"Starts a new drawing from a chosen template (DWT). Always start from the office template so layers, styles and page setups arrive ready-made.",Ctrl+N,,beginner,file|new|template,create|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,OPEN,AutoCAD,Command line,"Opens an existing drawing, with options for read-only and partial open of selected layouts or layers. Partial open is worth remembering for enormous survey files.",Ctrl+O,,beginner,file|open,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,QSAVE,AutoCAD,Command line,Saves the current drawing under its existing name without prompting. Make it a habit; pair with automatic save settings under OPTIONS for belt and braces.,Ctrl+S,,beginner,file|save,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,SAVEAS,AutoCAD,Command line,"Saves the drawing under a new name, location or DWG version. Saving back to an older DWG format is routine when consultants run earlier releases.",Ctrl+Shift+S,,beginner,file|save as|version,organise,,copy,,,https://www.autodesk.com/shortcuts/autocad
,CLOSE,AutoCAD,Command line,"Closes the current drawing, prompting to save unsaved changes; CLOSEALL shuts every open drawing. Keeping the open-file count down helps performance and concentration alike.",,,beginner,file|close,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,AUDIT,AutoCAD,Command line,"Checks the open drawing's database for errors and optionally fixes them, reporting what it found. Run it on any file that behaves oddly, and routinely on drawings received from outside.",,,intermediate,audit|repair|file health,analyse|organise,,,,,https://www.autodesk.com/shortcuts/autocad
,RECOVER,AutoCAD,Command line,"Opens a damaged drawing while repairing it, more thorough than AUDIT on an already-open file. The first resort when a DWG refuses to open normally.",,,intermediate,recover|repair|corruption,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,ETRANSMIT,AutoCAD,Command line,"Packages the drawing with all its xrefs, fonts, plot styles and images into a transmittal set, typically a zip. The professional way to issue CAD files so nothing arrives broken or missing at the other end.",,,intermediate,transmit|issue|package,document|organise,,copy,,,https://www.autodesk.com/shortcuts/autocad
,DWGCOMPARE,AutoCAD,Command line,"Compares the current drawing with another and colour-codes the differences, with revision clouds available for changed areas. Invaluable for spotting what a consultant altered between issues.",,,intermediate,compare|revisions|qa,analyse|document,,,,,https://www.autodesk.com/shortcuts/autocad
,OPTIONS,AutoCAD,Command line,"Opens the application settings dialog: file paths, display colours, save intervals, plotting defaults, selection behaviour and more. Where you set automatic save, crosshair size and the template search path.",OP,,intermediate,options|settings|preferences,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,CUI,AutoCAD,Manage,"Opens the Customise User Interface editor for ribbons, toolbars, keyboard shortcuts and command aliases. The power-user route to shaping AutoCAD around an office's workflow.",,,advanced,customise|interface|shortcuts,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,COMMANDLINE,AutoCAD,View,"Restores the command line window when it has been closed, with Ctrl+9 toggling it. Top of every list of panic fixes, because AutoCAD without a command line is barely AutoCAD.",Ctrl+9,,beginner,command line|interface|fix,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,UNDO,AutoCAD,Command line,"Reverses previous operations, with the full UNDO command offering marks, groups and multi-step control; the U alias steps back once. The safety net that makes bold drafting possible.",Ctrl+Z,,beginner,undo|history|safety,edit,,,,,https://www.autodesk.com/shortcuts/autocad
,REDO,AutoCAD,Command line,"Reinstates operations reversed by UNDO, with MREDO handling several at once. Only valid immediately after an undo, so it pays to decide quickly.",Ctrl+Y,,beginner,redo|history,edit,,,,,https://www.autodesk.com/shortcuts/autocad
,RENAME,AutoCAD,Command line,"Renames named objects such as blocks, layers, styles and views. The safe way to bring inherited content into your naming convention without recreating it.",REN,,intermediate,rename|standards|named objects,organise,,,,,https://www.autodesk.com/shortcuts/autocad
,SHEETSET,AutoCAD,View,"Opens the Sheet Set Manager, which organises layouts from many drawings into a numbered, publishable set with shared fields. Powerful for large projects where sheet indexes and title block data must stay synchronised.",Ctrl+4,,advanced,sheet set|issue|management,organise|document,layout,,,,https://www.autodesk.com/shortcuts/autocad
,TOOLPALETTES,AutoCAD,View,"Opens the Tool Palettes window of drag-and-drop blocks, hatches and commands, organised in tabs. A well-curated office palette puts standard details and symbols one drag away.",Ctrl+3,,intermediate,palettes|blocks|library,organise|create,,,,,https://www.autodesk.com/shortcuts/autocad
,COPYCLIP,AutoCAD,Command line,"Copies selected objects to the Windows clipboard for pasting into another drawing or application. For drawing-to-drawing work, COPYBASE with a snapped base point is the more precise cousin.",Ctrl+C,,beginner,clipboard|copy|between drawings,edit,,copy,,,https://www.autodesk.com/shortcuts/autocad
,COPYBASE,AutoCAD,Command line,Copies objects to the clipboard together with a picked base point. Essential for pasting geometry into another drawing at an exact snapped location rather than roughly by eye.,Ctrl+Shift+C,,beginner,clipboard|base point|precision,edit,,copy,,,https://www.autodesk.com/shortcuts/autocad
,PASTECLIP,AutoCAD,Command line,"Pastes clipboard contents into the drawing, placing AutoCAD objects at a picked point. Objects copied with COPYBASE land by their base point for precise positioning.",Ctrl+V,,beginner,clipboard|paste,edit|create,,copy,,,https://www.autodesk.com/shortcuts/autocad
,PASTEBLOCK,AutoCAD,Command line,"Pastes clipboard objects as a single anonymous block rather than loose geometry. Keeps pasted content contained and easy to move or delete as one, at the cost of an auto-generated block name.",Ctrl+Shift+V,,intermediate,clipboard|paste|block,edit|create,,copy,,,https://www.autodesk.com/shortcuts/autocad
,HELP,AutoCAD,Command line,"Opens AutoCAD's help system, jumping straight to the reference page for the command currently in progress. Worth pressing mid-command instead of abandoning it to search the web.",F1,,beginner,help|reference|learning,analyse,,,,,https://www.autodesk.com/shortcuts/autocad
